asn=0    	id=-1  	Main	copying configuration file /home/bae/Documents/tsch-sim/examples/star/config.json to output directory /home/bae/Documents/tsch-sim/results/2021-05-16_21-25-20/config.json
asn=10321	id=3   	App	skipping generation of a packet, for=1
asn=10323	id=3   	App	skipping generation of a packet, for=1
asn=10323	id=2   	App	skipping generation of a packet, for=1
asn=10323	id=-1  	TSCH	error: chloe: stats_slots_tx_packet= 17
asn=10323	id=-1  	TSCH	error: chloe: stats_slots_Rx_packet= 5
asn=10325	id=3   	App	skipping generation of a packet, for=1
asn=10325	id=2   	App	skipping generation of a packet, for=1
asn=10327	id=3   	App	skipping generation of a packet, for=1
asn=10327	id=2   	App	skipping generation of a packet, for=1
asn=10329	id=2   	App	skipping generation of a packet, for=1
asn=10329	id=3   	App	skipping generation of a packet, for=1
asn=10331	id=2   	App	skipping generation of a packet, for=1
asn=10331	id=3   	App	skipping generation of a packet, for=1
asn=10333	id=3   	App	skipping generation of a packet, for=1
asn=10333	id=2   	App	skipping generation of a packet, for=1
asn=10335	id=2   	App	skipping generation of a packet, for=1
asn=10335	id=3   	App	skipping generation of a packet, for=1
asn=10337	id=3   	App	skipping generation of a packet, for=1
asn=10337	id=2   	App	skipping generation of a packet, for=1
asn=10339	id=2   	App	skipping generation of a packet, for=1
asn=10339	id=3   	App	skipping generation of a packet, for=1
asn=10341	id=3   	App	skipping generation of a packet, for=1
asn=10341	id=2   	App	skipping generation of a packet, for=1
asn=10343	id=3   	App	skipping generation of a packet, for=1
asn=10343	id=2   	App	skipping generation of a packet, for=1
asn=10345	id=2   	App	skipping generation of a packet, for=1
asn=10345	id=3   	App	skipping generation of a packet, for=1
asn=10347	id=2   	App	skipping generation of a packet, for=1
asn=10347	id=3   	App	skipping generation of a packet, for=1
asn=10349	id=3   	App	skipping generation of a packet, for=1
asn=10349	id=2   	App	skipping generation of a packet, for=1
asn=10351	id=2   	App	skipping generation of a packet, for=1
asn=10351	id=3   	App	skipping generation of a packet, for=1
asn=10353	id=3   	App	skipping generation of a packet, for=1
asn=10353	id=2   	App	skipping generation of a packet, for=1
asn=10354	id=-1  	TSCH	error: chloe: stats_slots_tx_packet= 11
asn=10354	id=-1  	TSCH	error: chloe: stats_slots_Rx_packet= 5
asn=10354	id=2   	RPL	DIO input from 1
asn=10354	id=2   	RPL	warning: no acceptable parent
asn=10354	id=3   	RPL	DIO input from 1
asn=10354	id=3   	RPL	warning: no acceptable parent
asn=10355	id=3   	App	skipping generation of a packet, for=1
asn=10355	id=2   	App	skipping generation of a packet, for=1
asn=10357	id=2   	App	skipping generation of a packet, for=1
asn=10357	id=3   	App	skipping generation of a packet, for=1
asn=10359	id=3   	App	skipping generation of a packet, for=1
asn=10359	id=2   	App	skipping generation of a packet, for=1
asn=10361	id=2   	App	skipping generation of a packet, for=1
asn=10361	id=3   	App	skipping generation of a packet, for=1
asn=10363	id=3   	App	skipping generation of a packet, for=1
asn=10363	id=2   	App	skipping generation of a packet, for=1
asn=10365	id=3   	App	skipping generation of a packet, for=1
asn=10365	id=2   	App	skipping generation of a packet, for=1
asn=10367	id=3   	App	skipping generation of a packet, for=1
asn=10367	id=2   	App	skipping generation of a packet, for=1
asn=10369	id=2   	App	skipping generation of a packet, for=1
asn=10369	id=3   	App	skipping generation of a packet, for=1
asn=10371	id=3   	App	skipping generation of a packet, for=1
asn=10371	id=2   	App	skipping generation of a packet, for=1
asn=10373	id=2   	App	skipping generation of a packet, for=1
asn=10373	id=3   	App	skipping generation of a packet, for=1
asn=10375	id=2   	App	skipping generation of a packet, for=1
asn=10375	id=3   	App	skipping generation of a packet, for=1
asn=10377	id=2   	App	skipping generation of a packet, for=1
asn=10377	id=3   	App	skipping generation of a packet, for=1
asn=10379	id=2   	App	skipping generation of a packet, for=1
asn=10379	id=3   	App	skipping generation of a packet, for=1
asn=10381	id=3   	App	skipping generation of a packet, for=1
asn=10381	id=2   	App	skipping generation of a packet, for=1
asn=10383	id=3   	App	skipping generation of a packet, for=1
asn=10383	id=2   	App	skipping generation of a packet, for=1
asn=10385	id=3   	App	skipping generation of a packet, for=1
asn=10385	id=2   	App	skipping generation of a packet, for=1
asn=10387	id=2   	App	skipping generation of a packet, for=1
asn=10387	id=3   	App	skipping generation of a packet, for=1
asn=10389	id=3   	App	skipping generation of a packet, for=1
asn=10389	id=2   	App	skipping generation of a packet, for=1
asn=10391	id=2   	App	skipping generation of a packet, for=1
asn=10391	id=3   	App	skipping generation of a packet, for=1
asn=10393	id=2   	App	skipping generation of a packet, for=1
asn=10393	id=3   	App	skipping generation of a packet, for=1
asn=10395	id=3   	App	skipping generation of a packet, for=1
asn=10395	id=2   	App	skipping generation of a packet, for=1
asn=10397	id=2   	App	skipping generation of a packet, for=1
asn=10397	id=3   	App	skipping generation of a packet, for=1
asn=10399	id=3   	App	skipping generation of a packet, for=1
asn=10399	id=2   	App	skipping generation of a packet, for=1
asn=10401	id=3   	App	skipping generation of a packet, for=1
asn=10401	id=2   	App	skipping generation of a packet, for=1
asn=10403	id=3   	App	skipping generation of a packet, for=1
asn=10403	id=2   	App	skipping generation of a packet, for=1
asn=10405	id=3   	App	skipping generation of a packet, for=1
asn=10405	id=2   	App	skipping generation of a packet, for=1
asn=10407	id=3   	App	skipping generation of a packet, for=1
asn=10407	id=2   	App	skipping generation of a packet, for=1
asn=10409	id=3   	App	skipping generation of a packet, for=1
asn=10409	id=2   	App	skipping generation of a packet, for=1
asn=10411	id=3   	App	skipping generation of a packet, for=1
asn=10411	id=2   	App	skipping generation of a packet, for=1
asn=10413	id=3   	App	skipping generation of a packet, for=1
asn=10413	id=2   	App	skipping generation of a packet, for=1
asn=10415	id=3   	App	skipping generation of a packet, for=1
asn=10415	id=2   	App	skipping generation of a packet, for=1
asn=10417	id=2   	App	skipping generation of a packet, for=1
asn=10417	id=3   	App	skipping generation of a packet, for=1
asn=10419	id=3   	App	skipping generation of a packet, for=1
asn=10419	id=2   	App	skipping generation of a packet, for=1
asn=10421	id=3   	App	skipping generation of a packet, for=1
asn=10421	id=2   	App	skipping generation of a packet, for=1
asn=10423	id=3   	App	skipping generation of a packet, for=1
asn=10423	id=2   	App	skipping generation of a packet, for=1
asn=10425	id=2   	App	skipping generation of a packet, for=1
asn=10425	id=3   	App	skipping generation of a packet, for=1
asn=10427	id=3   	App	skipping generation of a packet, for=1
asn=10427	id=2   	App	skipping generation of a packet, for=1
asn=10429	id=2   	App	skipping generation of a packet, for=1
asn=10429	id=3   	App	skipping generation of a packet, for=1
asn=10431	id=3   	App	skipping generation of a packet, for=1
asn=10431	id=2   	App	skipping generation of a packet, for=1
asn=10433	id=2   	App	skipping generation of a packet, for=1
asn=10433	id=3   	App	skipping generation of a packet, for=1
asn=10435	id=2   	App	skipping generation of a packet, for=1
asn=10435	id=3   	App	skipping generation of a packet, for=1
asn=10437	id=3   	App	skipping generation of a packet, for=1
asn=10437	id=2   	App	skipping generation of a packet, for=1
asn=10439	id=3   	App	skipping generation of a packet, for=1
asn=10439	id=2   	App	skipping generation of a packet, for=1
asn=10441	id=2   	App	skipping generation of a packet, for=1
asn=10441	id=3   	App	skipping generation of a packet, for=1
asn=10443	id=2   	App	skipping generation of a packet, for=1
asn=10443	id=3   	App	skipping generation of a packet, for=1
asn=10445	id=2   	App	skipping generation of a packet, for=1
asn=10445	id=3   	App	skipping generation of a packet, for=1
asn=10447	id=2   	App	skipping generation of a packet, for=1
asn=10447	id=3   	App	skipping generation of a packet, for=1
asn=10449	id=3   	App	skipping generation of a packet, for=1
asn=10449	id=2   	App	skipping generation of a packet, for=1
asn=10451	id=3   	App	skipping generation of a packet, for=1
asn=10451	id=2   	App	skipping generation of a packet, for=1
asn=10453	id=3   	App	skipping generation of a packet, for=1
asn=10453	id=2   	App	skipping generation of a packet, for=1
asn=10455	id=3   	App	skipping generation of a packet, for=1
asn=10455	id=2   	App	skipping generation of a packet, for=1
asn=10457	id=3   	App	skipping generation of a packet, for=1
asn=10457	id=2   	App	skipping generation of a packet, for=1
asn=10459	id=3   	App	skipping generation of a packet, for=1
asn=10459	id=2   	App	skipping generation of a packet, for=1
asn=10461	id=3   	App	skipping generation of a packet, for=1
asn=10461	id=2   	App	skipping generation of a packet, for=1
asn=10463	id=2   	App	skipping generation of a packet, for=1
asn=10463	id=3   	App	skipping generation of a packet, for=1
asn=10465	id=2   	App	skipping generation of a packet, for=1
asn=10465	id=3   	App	skipping generation of a packet, for=1
asn=10467	id=3   	App	skipping generation of a packet, for=1
asn=10467	id=2   	App	skipping generation of a packet, for=1
asn=10469	id=3   	App	skipping generation of a packet, for=1
asn=10469	id=2   	App	skipping generation of a packet, for=1
asn=10471	id=2   	App	skipping generation of a packet, for=1
asn=10471	id=3   	App	skipping generation of a packet, for=1
asn=10473	id=3   	App	skipping generation of a packet, for=1
asn=10473	id=2   	App	skipping generation of a packet, for=1
asn=10475	id=3   	App	skipping generation of a packet, for=1
asn=10475	id=2   	App	skipping generation of a packet, for=1
asn=10477	id=3   	App	skipping generation of a packet, for=1
asn=10477	id=2   	App	skipping generation of a packet, for=1
asn=10479	id=3   	App	skipping generation of a packet, for=1
asn=10479	id=2   	App	skipping generation of a packet, for=1
asn=10481	id=3   	App	skipping generation of a packet, for=1
asn=10481	id=2   	App	skipping generation of a packet, for=1
asn=10483	id=3   	App	skipping generation of a packet, for=1
asn=10483	id=2   	App	skipping generation of a packet, for=1
asn=10485	id=2   	App	skipping generation of a packet, for=1
asn=10485	id=3   	App	skipping generation of a packet, for=1
asn=10487	id=3   	App	skipping generation of a packet, for=1
asn=10487	id=2   	App	skipping generation of a packet, for=1
asn=10489	id=2   	App	skipping generation of a packet, for=1
asn=10489	id=3   	App	skipping generation of a packet, for=1
asn=10491	id=2   	App	skipping generation of a packet, for=1
asn=10491	id=3   	App	skipping generation of a packet, for=1
asn=10493	id=3   	App	skipping generation of a packet, for=1
asn=10493	id=2   	App	skipping generation of a packet, for=1
asn=10495	id=3   	App	skipping generation of a packet, for=1
asn=10495	id=2   	App	skipping generation of a packet, for=1
asn=10497	id=3   	App	skipping generation of a packet, for=1
asn=10497	id=2   	App	skipping generation of a packet, for=1
asn=10499	id=3   	App	skipping generation of a packet, for=1
asn=10499	id=2   	App	skipping generation of a packet, for=1
asn=10501	id=2   	App	skipping generation of a packet, for=1
asn=10501	id=3   	App	skipping generation of a packet, for=1
asn=10503	id=2   	App	skipping generation of a packet, for=1
asn=10503	id=3   	App	skipping generation of a packet, for=1
asn=10505	id=3   	App	skipping generation of a packet, for=1
asn=10505	id=2   	App	skipping generation of a packet, for=1
asn=10507	id=3   	App	skipping generation of a packet, for=1
asn=10507	id=2   	App	skipping generation of a packet, for=1
asn=10509	id=3   	App	skipping generation of a packet, for=1
asn=10509	id=2   	App	skipping generation of a packet, for=1
asn=10511	id=3   	App	skipping generation of a packet, for=1
asn=10511	id=2   	App	skipping generation of a packet, for=1
asn=10513	id=2   	App	skipping generation of a packet, for=1
asn=10513	id=3   	App	skipping generation of a packet, for=1
asn=10515	id=2   	App	skipping generation of a packet, for=1
asn=10515	id=3   	App	skipping generation of a packet, for=1
asn=10517	id=2   	App	skipping generation of a packet, for=1
asn=10517	id=3   	App	skipping generation of a packet, for=1
asn=10519	id=3   	App	skipping generation of a packet, for=1
asn=10519	id=2   	App	skipping generation of a packet, for=1
asn=10521	id=3   	App	skipping generation of a packet, for=1
asn=10521	id=2   	App	skipping generation of a packet, for=1
asn=10523	id=3   	App	skipping generation of a packet, for=1
asn=10523	id=2   	App	skipping generation of a packet, for=1
asn=10525	id=2   	App	skipping generation of a packet, for=1
asn=10525	id=3   	App	skipping generation of a packet, for=1
asn=10527	id=3   	App	skipping generation of a packet, for=1
asn=10527	id=2   	App	skipping generation of a packet, for=1
asn=10529	id=3   	App	skipping generation of a packet, for=1
asn=10529	id=2   	App	skipping generation of a packet, for=1
asn=10531	id=3   	App	skipping generation of a packet, for=1
asn=10531	id=2   	App	skipping generation of a packet, for=1
asn=10533	id=3   	App	skipping generation of a packet, for=1
asn=10533	id=2   	App	skipping generation of a packet, for=1
asn=10535	id=2   	App	skipping generation of a packet, for=1
asn=10535	id=3   	App	skipping generation of a packet, for=1
asn=10537	id=3   	App	skipping generation of a packet, for=1
asn=10537	id=2   	App	skipping generation of a packet, for=1
asn=10539	id=3   	App	skipping generation of a packet, for=1
asn=10539	id=2   	App	skipping generation of a packet, for=1
asn=10541	id=3   	App	skipping generation of a packet, for=1
asn=10541	id=2   	App	skipping generation of a packet, for=1
asn=10543	id=3   	App	skipping generation of a packet, for=1
asn=10543	id=2   	App	skipping generation of a packet, for=1
asn=10545	id=2   	App	skipping generation of a packet, for=1
asn=10545	id=3   	App	skipping generation of a packet, for=1
asn=10547	id=2   	App	skipping generation of a packet, for=1
asn=10547	id=3   	App	skipping generation of a packet, for=1
